,Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Views,Likes,Comments,Licensed,Stream,most_playedon,duration_ms,explicit,year,popularity,key,genre
1212,Lady Gaga,Bad Romance,The Fame Monster (Deluxe Edition),album,0.696,0.921,-3.755,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,4.90955,1651059028,8283806,880618,True,879720666,Youtube,294573,True,2009,80,0,pop
1213,Lady Gaga,Bad Romance,The Fame Monster (Deluxe Edition),album,0.696,0.921,-3.755,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,4.90955,1651059028,8283806,880618,True,879720666,Youtube,294573,True,2009,80,0,pop
1214,Lady Gaga,Just Dance,The Fame,album,0.822,0.739,-4.541,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,4.032216666666667,398621640,1733062,83136,True,701036282,Spotify,241933,False,2008,76,1,pop
1215,Lady Gaga,Poker Face,The Fame,album,0.851,0.806,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999,3.953333333333333,1095354937,6103722,276401,True,852750053,Youtube,237200,False,2008,77,4,pop
1216,Drake,One Dance,Views,album,0.792,0.625,-5.609,0.0536,0.00776,0.0018,0.329,0.37,103.967,2.899783333333333,169288294,1662640,13775,False,2522431995,Spotify,173986,False,2016,84,1,"hip hop, pop, R&B"
1217,Drake,God's Plan,Scorpion,album,0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,3.3162166666666666,1467723572,15244903,599109,True,2102889031,Spotify,198973,True,2018,81,7,"hip hop, pop, R&B"
1218,Nicki Minaj,Super Bass,Pink Friday (Complete Edition),album,0.723,0.86,-4.357,0.203,0.271,4.56e-06,0.598,0.667,126.979,3.33355,961031939,4505284,469284,True,616294452,Youtube,200013,True,2010,0,11,"hip hop, pop"
1219,Nicki Minaj,Starships,Pink Friday ... Roman Reloaded,album,0.747,0.716,-2.457,0.075,0.135,0.0,0.251,0.751,125.008,3.51045,449295724,2863498,227719,True,802806166,Spotify,210626,True,2012,75,11,"hip hop, pop"
1220,Nicki Minaj,MotorSport,Culture II,album,0.904,0.518,-5.32,0.183,0.0305,0.0,0.325,0.188,137.996,5.051283333333333,663194128,3960115,215678,True,537468650,Youtube,303076,True,2018,72,2,"hip hop, pop"
1221,Migos,MotorSport,Culture II,album,0.904,0.518,-5.32,0.183,0.0305,0.0,0.325,0.188,137.996,5.051283333333333,663194171,3960120,215678,True,537468650,Youtube,303076,True,2018,72,2,"hip hop, pop"
1222,Selena Gomez,Wolves,Wolves,single,0.724,0.804,-4.614,0.0448,0.124,0.0,0.204,0.306,124.987,3.2998833333333333,495424374,4961208,138941,True,1186630029,Spotify,197993,False,2017,78,11,pop
1223,Marshmello,Wolves,Wolves,single,0.724,0.804,-4.614,0.0448,0.124,0.0,0.204,0.306,124.987,3.2998833333333333,495424845,4961215,138941,True,1186630029,Spotify,197993,False,2017,78,11,pop
1224,Selena Gomez,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",single,0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,3.5416666666666665,2414201310,18776010,552968,True,1379765140,Youtube,212500,True,2018,76,8,"hip hop, pop, Dance/Electronic"
1225,Ozuna,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",single,0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,3.5416666666666665,2414202125,18776043,552970,True,1379765140,Youtube,212500,True,2018,76,8,"hip hop, pop, Dance/Electronic"
1226,Frank Ocean,Pink + White,Blonde,album,0.545,0.545,-7.362,0.107,0.667,5.48e-05,0.417,0.549,159.94,3.075266666666667,2303749,30990,542,False,626750108,Spotify,184516,False,2016,79,9,"hip hop, pop, R&B"
1227,Ariana Grande,7 rings,"thank u, next",album,0.778,0.317,-10.732,0.334,0.592,0.0,0.0881,0.327,140.048,2.977116666666667,1241561447,15332167,730134,True,1895706370,Spotify,178626,True,2019,83,1,pop
1228,Ariana Grande,One Last Time,My Everything (Deluxe),album,0.628,0.593,-5.036,0.0323,0.093,1.65e-06,0.096,0.104,125.026,3.287783333333333,355997948,3375236,151532,True,1090948668,Spotify,197266,False,2014,79,8,pop
1229,Ariana Grande,boyfriend (with Social House),boyfriend,single,0.4,0.795,-3.731,0.461,0.119,0.0,0.159,0.702,190.097,3.101783333333333,228625585,4175248,146181,True,624023819,Spotify,186106,True,2019,77,10,pop
1230,Ariana Grande,God is a woman,Sweetener,album,0.602,0.658,-5.934,0.0558,0.0233,6e-05,0.237,0.268,145.031,3.29245,380917647,5264740,428561,True,912161840,Spotify,197546,True,2018,78,1,pop
1231,Tame Impala,The Less I Know The Better,Currents,album,0.64,0.74,-4.083,0.0284,0.0115,0.00678,0.167,0.785,116.879,3.605333333333333,124534946,1242671,17041,True,1192234379,Spotify,216320,True,2015,83,4,metal
1232,Avicii,The Nights,The Days / Nights,album,0.527,0.835,-5.298,0.0433,0.0166,0.0,0.249,0.654,125.983,2.9443,1981963,17195,634,False,1283342035,Spotify,176658,False,2014,85,6,"pop, Dance/Electronic"
1233,Avicii,Wake Me Up,TRUE,album,0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,4.123783333333333,2221205597,11499037,620143,True,1790784163,Youtube,247426,False,2013,6,2,"pop, Dance/Electronic"
1234,Avicii,Waiting For Love,Stories,album,0.579,0.736,-3.863,0.0527,0.31,0.0,0.198,0.613,127.999,3.84355,1027002952,7766753,252488,True,1087964968,Spotify,230613,False,2015,79,6,"pop, Dance/Electronic"
1235,Avicii,Levels - Radio Edit,Levels,single,0.584,0.889,-5.941,0.0343,0.0462,0.828,0.309,0.464,126.04,3.331783333333333,620663030,4348505,214538,True,707447331,Spotify,199906,False,2011,77,1,"pop, Dance/Electronic"
1236,Avicii,Without You (feat. Sandro Cavazza),AV?CI (01),single,0.662,0.858,-4.844,0.0428,0.00163,0.0,0.0456,0.295,133.993,3.027883333333333,31563832,341289,7802,True,884613613,Spotify,181672,True,2017,77,2,"pop, Dance/Electronic"
1237,Avicii,Hey Brother,TRUE,album,0.545,0.78,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4.25155,283392348,2710143,105982,True,821756193,Spotify,255093,False,2013,2,7,"pop, Dance/Electronic"
1238,Avicii,SOS (feat. Aloe Blacc),TIM,album,0.802,0.645,-6.181,0.0715,0.272,0.0,0.119,0.376,100.001,2.620033333333333,112114433,1329891,77151,True,676869700,Spotify,157202,False,2019,71,5,"pop, Dance/Electronic"
1239,Avicii,Lonely Together (feat. Rita Ora),AV?CI (01),single,0.655,0.666,-5.309,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,3.0302,182376320,1254217,25508,True,619821708,Spotify,181812,False,2017,53,5,"pop, Dance/Electronic"
1240,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,I Could Be The One [Avicii vs Nicky Romero],single,0.509,0.79,-3.782,0.0374,0.332,6.67e-05,0.316,0.638,127.946,3.472,332520497,1640976,69239,True,347014147,Spotify,208316,False,2012,68,6,"pop, Dance/Electronic"
1241,Demi Lovato,Cool for the Summer,Confident,album,0.583,0.61,-5.639,0.0382,0.00425,0.000105,0.14,0.336,114.06,3.579,441755511,3543886,141548,True,607121525,Spotify,214746,True,2015,0,5,pop
1242,Demi Lovato,Heart Attack,Demi,album,0.504,0.785,-4.802,0.104,0.0738,0.0,0.239,0.502,173.968,3.514,716125653,5659092,344165,True,572915837,Youtube,210840,False,2013,79,8,pop
1243,Demi Lovato,Confident,Confident,album,0.594,0.749,-6.251,0.0677,0.00188,0.000139,0.0869,0.344,130.064,3.4291,344877585,3184921,109838,True,476086791,Spotify,205745,True,2015,64,3,pop
1244,Demi Lovato,Give Your Heart a Break,Unbroken,album,0.651,0.695,-3.218,0.0487,0.23,0.0,0.144,0.569,123.008,3.42245,459456025,2796541,158504,True,245150515,Youtube,205346,False,2011,71,6,pop
1245,Demi Lovato,Solo (feat. Demi Lovato),What Is Love? (Deluxe Edition),album,0.74,0.622,-4.608,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,3.711783333333333,961053988,6622174,145811,True,955120289,Youtube,222653,False,2018,71,11,"pop, Dance/Electronic"
1246,Clean Bandit,Solo (feat. Demi Lovato),What Is Love? (Deluxe Edition),album,0.74,0.622,-4.608,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,3.711783333333333,961054135,6622183,145811,True,955120289,Youtube,222653,False,2018,71,11,"pop, Dance/Electronic"
1247,Skrillex,Bangarang (feat. Sirah),Bangarang EP,single,0.716,0.972,-2.302,0.196,0.0145,3.22e-05,0.317,0.576,110.026,3.58755,910660160,7111393,399310,True,416829310,Youtube,215253,True,2011,70,7,"hip hop, pop, Dance/Electronic"
1248,G-Eazy,Him & I (with Halsey),The Beautiful & Damned,album,0.589,0.731,-6.343,0.0868,0.0534,0.0,0.308,0.191,87.908,4.481116666666667,639152746,5145368,93246,True,749856986,Spotify,268866,True,2017,75,2,"hip hop, pop"
1249,Halsey,Him & I (with Halsey),The Beautiful & Damned,album,0.589,0.731,-6.343,0.0868,0.0534,0.0,0.308,0.191,87.908,4.481116666666667,639153104,5145375,93245,True,749856986,Spotify,268866,True,2017,75,2,"hip hop, pop"
1250,G-Eazy,"Me, Myself & I",When It's Dark Out,album,0.756,0.674,-6.518,0.0959,0.0184,0.0,0.158,0.389,111.995,4.191116666666667,583747989,4520379,99940,True,1130630271,Spotify,251466,True,2015,77,0,"hip hop, pop"
1251,Bebe Rexha,"Me, Myself & I",When It's Dark Out,album,0.756,0.674,-6.518,0.0959,0.0184,0.0,0.158,0.389,111.995,4.191116666666667,583748085,4520384,99940,True,1130630271,Spotify,251466,True,2015,77,0,"hip hop, pop"
1252,G-Eazy,No Limit,The Beautiful & Damned,album,0.838,0.771,-3.791,0.244,0.0117,0.0,0.0853,0.405,175.957,4.089783333333333,595521172,3500063,94930,True,608209999,Spotify,245386,True,2017,0,1,"hip hop, pop"
1253,G-Eazy,Good Life (with G-Eazy & Kehlani),Good Life (with G-Eazy & Kehlani),single,0.565,0.771,-5.22,0.213,0.00464,0.0,0.0568,0.573,168.385,3.758766666666667,387186457,3035270,54778,True,345820536,Youtube,225520,False,2017,63,1,"hip hop, pop"
1254,Kesha,TiK ToK,Animal (Expanded Edition),album,0.755,0.837,-2.718,0.142,0.0991,0.0,0.289,0.714,120.028,3.3282166666666666,642558842,4468960,199419,True,864879772,Spotify,199693,False,2010,80,2,"pop, Dance/Electronic"
1255,Kesha,Die Young,Warrior (Expanded Edition),album,0.711,0.7,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001,3.532,187521801,1493184,161202,True,538243745,Spotify,211920,False,2012,78,1,"pop, Dance/Electronic"
1256,Kesha,We R Who We R,Cannibal (Expanded Edition),album,0.736,0.817,-4.9,0.0407,0.00987,0.00167,0.117,0.653,119.95,3.4126666666666665,114629821,571280,55033,True,236997309,Spotify,204760,False,2010,71,8,"pop, Dance/Electronic"
1257,Kesha,Your Love Is My Drug,Animal (Expanded Edition),album,0.826,0.612,-3.891,0.0982,0.00681,0.0,0.0889,0.756,120.057,3.118883333333333,125552252,648703,45841,True,181617723,Spotify,187133,False,2010,69,1,"pop, Dance/Electronic"
1258,Kesha,Take It Off,Animal (Expanded Edition),album,0.729,0.675,-5.292,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,3.5866666666666664,150961905,1346934,63829,True,152585830,Spotify,215200,False,2010,68,5,"pop, Dance/Electronic"
1259,Kesha,Blow,Cannibal (Expanded Edition),album,0.753,0.729,-3.862,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,3.6662166666666662,88373528,623478,66688,True,129920709,Spotify,219973,False,2010,69,11,"pop, Dance/Electronic"
1260,Moneybagg Yo,Blow,Blow,single,0.815,0.742,-4.896,0.245,0.0579,0.0,0.345,0.584,137.036,3.0422166666666666,4217456,58984,868,True,19737140,Spotify,219973,False,2010,69,11,"pop, Dance/Electronic"
1261,Florence + The Machine,Spectrum (Say My Name) - Calvin Harris Remix,Spectrum (Say My Name) EP,single,0.578,0.946,-3.85,0.0482,0.00225,0.00412,0.0966,0.588,126.092,3.6365,36318774,206677,7576,False,193690061,Spotify,218190,False,2011,68,11,"rock, pop, Dance/Electronic"
1262,Stromae,Alors on danse - Radio Edit,Cheese,album,0.791,0.59,-9.206,0.0793,0.0994,0.00203,0.065,0.714,119.951,3.43445,370836377,3787327,103181,True,488128349,Spotify,206066,False,2010,77,1,pop
1263,Stromae,Papaoutai,Racine Carrée (Standard US Version),album,0.734,0.809,-7.264,0.0839,0.0266,0.0,0.0642,0.254,116.022,3.8691166666666663,960958997,6260102,229661,True,391907833,Youtube,232146,False,2013,0,10,pop
1264,The Script,Hall of Fame (feat. will.i.am),#3,album,0.421,0.873,-4.343,0.0564,0.0654,0.0,0.123,0.629,84.786,3.37555,537689060,4623645,152786,True,1089275321,Spotify,202533,False,2012,78,10,"pop, rock"
1265,The Script,Superheroes,No Sound Without Silence,album,0.49,0.885,-4.121,0.0396,0.00218,0.0,0.0741,0.64,166.996,4.091116666666666,226366708,1726833,43075,True,517947759,Spotify,245466,False,2014,74,3,"pop, rock"
1266,Carly Rae Jepsen,Call Me Maybe,Kiss (Deluxe),album,0.783,0.58,-6.548,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,3.223333333333333,1507835523,8531656,634786,True,971751557,Youtube,193400,False,2012,78,7,"pop, Dance/Electronic"
1267,Mustard,Pure Water (with Migos),Perfect Ten,album,0.682,0.559,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,3.20785,205799694,1357479,19924,True,624724646,Spotify,192470,True,2019,75,0,"hip hop, pop"
1268,Migos,Pure Water (with Migos),Perfect Ten,album,0.682,0.559,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,3.20785,205799704,1357482,19924,True,624724646,Spotify,192470,True,2019,75,0,"hip hop, pop"
1269,RÜFÜS DU SOL,Treat You Better,SOLACE,album,0.599,0.539,-5.897,0.034,0.356,5.38e-06,0.102,0.188,121.947,4.560666666666667,5032041,34384,863,True,74448624,Spotify,187973,False,2017,82,10,pop
1270,Shawn Mendes,Treat You Better,Illuminate,album,0.444,0.819,-4.078,0.341,0.106,0.0,0.107,0.747,82.695,3.132883333333333,2315953928,11040774,273330,True,1697308263,Youtube,187973,False,2017,82,10,pop
1271,Empire of the Sun,Walking On A Dream,Walking On A Dream (10th Anniversary Edition),album,0.871,0.701,-5.594,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,3.307333333333333,192733238,1436093,53137,True,651075024,Spotify,198440,False,2008,77,5,"rock, pop, Dance/Electronic"
1272,Boyce Avenue,Demons,"Cover Sessions, Vol. 3",album,0.678,0.351,-8.654,0.0266,0.747,0.0,0.355,0.569,90.032,2.9029,89507335,665137,13723,True,84840590,Youtube,177506,False,2012,81,3,rock
1273,Imagine Dragons,Demons,Night Visions,album,0.505,0.71,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,2.92,1044202331,7650933,231300,True,1643098973,Spotify,177506,False,2012,81,3,rock
1274,Colby O'Donis,What You Got,Colby O,album,0.775,0.641,-6.718,0.038,0.0327,0.0,0.18,0.305,119.974,4.050216666666667,50109737,319099,12359,True,45174844,Youtube,243013,False,2008,61,1,"hip hop, pop, R&B"
1275,Imagine Dragons,Believer,Evolve,album,0.776,0.78,-4.374,0.128,0.0622,0.0,0.081,0.666,124.949,3.4057833333333334,2369714846,20483444,613230,True,2369272335,Youtube,204346,False,2017,1,10,rock
1276,SYML,Believer,Believer,single,0.633,0.358,-7.587,0.0302,0.151,2.03e-05,0.415,0.372,151.651,4.38755,16547,1527,91,True,1468000,Spotify,204346,False,2017,1,10,rock
1277,Imagine Dragons,Natural,Origins (Deluxe),album,0.704,0.611,-6.112,0.0409,0.217,0.0,0.0812,0.22,100.0,3.157783333333333,537581730,5067694,143099,True,972016370,Spotify,189466,False,2018,80,2,rock
1278,Bruno Mars,When I Was Your Man,Unorthodox Jukebox,album,0.612,0.28,-8.648,0.0434,0.932,0.0,0.088,0.387,72.795,3.5637833333333333,1237507463,6771190,193121,True,1439566947,Spotify,213826,False,2012,83,0,pop
1279,Bruno Mars,Locked out of Heaven,Unorthodox Jukebox,album,0.726,0.698,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994,3.8913,953668445,6108022,166979,True,1291353645,Spotify,233478,False,2012,85,5,pop
1280,Bruno Mars,Locked out of Heaven,Unorthodox Jukebox,album,0.726,0.698,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994,3.8913,953668445,6108022,166979,True,1291353645,Spotify,233478,False,2012,85,5,pop
1281,Bruno Mars,Talking to the Moon,Doo-Wops & Hooligans,album,0.498,0.59,-4.721,0.032,0.511,0.0,0.107,0.0784,145.867,3.6311166666666663,9077697,126356,4390,False,934528321,Spotify,217866,False,2010,76,1,pop
1282,Bruno Mars,Treasure,Unorthodox Jukebox,album,0.874,0.692,-5.28,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,2.976,675771536,3796671,142637,True,744550173,Spotify,178560,True,2012,78,5,pop
1283,Bruno Mars,24K Magic,24K Magic,album,0.818,0.803,-4.282,0.0797,0.034,0.0,0.153,0.632,106.97,3.766383333333333,1560261356,7995643,241742,True,1188857393,Youtube,225983,False,2016,78,1,pop
1284,Bruno Mars,Grenade,Doo-Wops & Hooligans,album,0.704,0.558,-7.273,0.0542,0.148,0.0,0.107,0.245,110.444,3.7015166666666666,1120763133,5445873,299757,True,935028274,Youtube,222091,False,2010,78,2,pop
1285,Justin Bieber,Ghost,Justice,album,0.601,0.741,-5.569,0.0478,0.185,2.91e-05,0.415,0.441,153.96,2.553166666666667,224579722,2888687,99758,True,941372658,Spotify,213213,False,2014,63,9,"pop, Dance/Electronic"
1286,Ella Henderson,Ghost,Chapter One,album,0.68,0.84,-3.823,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,3.55355,109803512,563038,14671,True,366808403,Spotify,213213,False,2014,63,9,"pop, Dance/Electronic"
1287,Justin Bieber,Love Yourself,Purpose (Deluxe),album,0.609,0.378,-9.828,0.438,0.835,0.0,0.28,0.515,100.418,3.895333333333333,273175,5121,153,False,1975866785,Spotify,233720,False,2015,0,4,pop
1288,Justin Bieber,Sorry,Purpose (Deluxe),album,0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,3.34645,3627305503,15789307,865675,True,1740759086,Youtube,281880,False,2005,61,0,pop
1289,Justin Bieber,Sorry,Purpose (Deluxe),album,0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,3.34645,3627305503,15789307,865675,True,1740759086,Youtube,200786,False,2015,80,0,pop
1290,Justin Bieber,Sorry,Purpose (Deluxe),album,0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,3.34645,3627305503,15789307,865675,True,1740759086,Youtube,200786,False,2015,80,0,pop
1291,Justin Bieber,Sorry,Purpose (Deluxe),album,0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,3.34645,3627305503,15789307,865675,True,1740759086,Youtube,232560,True,2016,67,2,"pop, R&B"
1292,Justin Bieber,Sorry,Purpose (Deluxe),album,0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,3.34645,3627305503,15789307,865675,True,1740759086,Youtube,188640,False,2019,63,8,"pop, Dance/Electronic"
1293,Twenty One Pilots,Stressed Out,Blurryface,album,0.734,0.637,-5.677,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,3.372216666666666,2621773189,18065718,624297,True,1833638048,Youtube,202333,False,2015,83,4,rock
1294,Twenty One Pilots,Ride,Blurryface,album,0.645,0.713,-5.355,0.0393,0.00835,0.0,0.113,0.566,74.989,3.5751166666666667,1355366324,10358018,314581,True,1406987627,Spotify,289080,True,2012,66,0,pop
1295,Twenty One Pilots,Ride,Blurryface,album,0.645,0.713,-5.355,0.0393,0.00835,0.0,0.113,0.566,74.989,3.5751166666666667,1355366324,10358018,314581,True,1406987627,Spotify,214506,False,2015,80,6,rock
1296,King Von,Ride,Welcome to O'Block,album,0.596,0.594,-7.309,0.191,0.0239,0.0,0.125,0.354,161.985,2.3726666666666665,8639826,120850,6162,True,22881345,Spotify,289080,True,2012,66,0,pop
1297,King Von,Ride,Welcome to O'Block,album,0.596,0.594,-7.309,0.191,0.0239,0.0,0.125,0.354,161.985,2.3726666666666665,8639826,120850,6162,True,22881345,Spotify,214506,False,2015,80,6,rock
1298,Twenty One Pilots,Heathens,Heathens,single,0.732,0.396,-9.348,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,3.2653333333333334,1987866504,15003359,472969,True,1475767872,Youtube,195920,False,2016,80,4,rock
1299,Alok,Hear Me Now,Hear Me Now (feat. Zeeba),single,0.778,0.463,-7.603,0.0389,0.546,0.00289,0.0731,0.496,121.999,3.247333333333333,457043893,3987593,111885,False,637167186,Spotify,192846,False,2016,51,11,"pop, Dance/Electronic"
1300,Quavo,No Brainer,No Brainer,single,0.552,0.76,-4.706,0.342,0.0733,0.0,0.0865,0.639,135.702,4.333333333333333,341517341,3084286,163183,True,569859460,Spotify,260000,True,2018,67,0,"hip hop, pop"
1301,Ty Dolla $ign,Nights Like This (feat. Ty Dolla $ign),While We Wait,album,0.61,0.725,-5.131,0.15,0.367,0.0,0.154,0.291,146.163,3.3631333333333333,52688647,535165,7957,True,457818521,Spotify,201787,True,2019,74,8,"hip hop, pop, R&B"
1302,Kehlani,Nights Like This (feat. Ty Dolla $ign),While We Wait,album,0.61,0.725,-5.131,0.15,0.367,0.0,0.154,0.291,146.163,3.3631333333333333,52688703,535167,7957,True,457818521,Spotify,201787,True,2019,74,8,"hip hop, pop, R&B"
1303,Burna Boy,Location (feat. Burna Boy),PSYCHODRAMA,album,0.812,0.496,-5.969,0.297,0.271,0.0,0.0955,0.55,109.979,4.02155,181386374,935003,15391,False,393279498,Spotify,241293,True,2019,78,9,hip hop
1304,Dave,Location (feat. Burna Boy),PSYCHODRAMA,album,0.812,0.496,-5.969,0.297,0.271,0.0,0.0955,0.55,109.979,4.02155,181387206,935007,15390,False,393279498,Spotify,241293,True,2019,78,9,hip hop
1305,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Delirium (Deluxe),album,0.262,0.606,-6.646,0.0484,0.247,0.0,0.125,0.275,189.857,4.2089,151374280,728502,9100,False,1327271339,Spotify,252534,False,2015,78,8,"pop, rock, Dance/Electronic"
1306,Ellie Goulding,I Need Your Love (feat. Ellie Goulding),18 Months,album,0.695,0.869,-5.066,0.0483,0.41,0.0,0.237,0.58,124.989,3.90845,827725362,2933197,79054,True,418366981,Youtube,234506,False,2012,70,8,"hip hop, pop, Dance/Electronic"
1307,Swedish House Mafia,Don't You Worry Child - Radio Edit,Don't You Worry Child,single,0.612,0.84,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042,3.5477,888300375,4691219,164433,True,797901061,Youtube,212862,False,2012,76,11,"pop, Dance/Electronic"
1308,Swedish House Mafia,Save The World,Save The World,single,0.507,0.665,-7.598,0.0474,0.0144,0.0,0.0759,0.4,126.879,3.555633333333333,125777153,836127,61543,True,182229567,Spotify,213337,False,2011,65,0,"pop, Dance/Electronic"
1309,Chief Keef,Save That Shit,Back from the Dead,album,0.545,0.826,-4.651,0.0491,0.138,0.0,0.338,0.487,140.02,3.5539666666666667,42368,751,23,False,31937174,Spotify,231546,True,2017,77,2,hip hop
1310,Lil Peep,Save That Shit,"Come Over When You're Sober, Pt. 1",album,0.534,0.583,-8.672,0.0288,0.0262,0.0,0.421,0.145,106.0,3.8591166666666665,453426650,4470353,183102,False,632052458,Spotify,231546,True,2017,77,2,hip hop
1311,Jeremih,oui,Late Nights: The Album,album,0.418,0.724,-3.724,0.0964,0.213,0.0,0.112,0.604,78.521,3.972,313944626,1967490,68293,False,550929423,Spotify,238320,False,2015,77,5,"hip hop, pop, R&B"
1312,Jeremih,Down On Me,All About You,album,0.7,0.598,-7.783,0.114,0.0369,0.0,0.111,0.594,160.041,3.80755,356946939,1702191,53182,True,292433056,Youtube,228453,False,2010,72,2,"hip hop, pop, R&B"
1313,Jeremih,Don't Tell 'Em,Late Nights: The Album,album,0.856,0.527,-5.225,0.0997,0.392,0.0,0.11,0.386,98.052,4.447333333333333,82733,1341,28,False,474089586,Spotify,266840,True,2015,74,2,"hip hop, pop, R&B"
1314,Jeremih,Birthday Sex,Jeremih,album,0.679,0.522,-5.603,0.0427,0.297,0.0,0.151,0.445,60.014,3.7751166666666665,223928758,1784111,36235,True,360455895,Spotify,226506,False,2009,67,7,"hip hop, pop, R&B"
1315,MARINA,Primadonna,Electra Heart (Deluxe),album,0.66,0.689,-2.671,0.0337,0.0884,0.0,0.0922,0.427,127.98,3.684583333333333,119436061,1229336,56049,True,287385487,Spotify,221075,False,2012,78,4,"pop, Dance/Electronic"
1316,MARINA,How to Be a Heartbreaker,Electra Heart (Deluxe),album,0.69,0.897,-4.696,0.0506,0.0142,0.0,0.108,0.849,140.05,3.69155,78678350,901617,45976,True,268034023,Spotify,221493,False,2012,50,11,"pop, Dance/Electronic"
1317,Kevin Gates,2 Phones,Islah (Deluxe),album,0.895,0.681,-5.267,0.358,0.157,0.0,0.189,0.554,121.918,4.0,329140439,2010233,63981,True,342603578,Spotify,240000,True,2016,69,7,"hip hop, pop"
